t,phase,tag_visible,uav_x_gt,uav_y_gt,uav_z_gt,uav_vx_gt,uav_vy_gt,uav_vz_gt,uav_roll_gt,uav_pitch_gt,uav_yaw_gt,vehicle_x_gt,vehicle_y_gt,vehicle_z_gt,vehicle_vx_gt,vehicle_vy_gt,vehicle_vz_gt,vehicle_speed_gt,vehicle_yaw_gt,horizontal_error_gt,uav_x_mavros,uav_y_mavros,uav_z_mavros,uav_vx_mavros,uav_vy_mavros,uav_vz_mavros,tag_x_map_visual,tag_y_map_visual,tag_error_visual,yolo_detected,yolo_confidence,yolo_center_x,yolo_center_y,armed,flight_mode
4.564,WAIT_FCU,False,-12.999999999942165,-6.000000000004749,0.05399996221987916,-2.1775698917938743e-11,-2.3152528409639397e-09,2.7158857993425657e-08,8.452397403348041e-11,8.502912770055009e-10,5.6301304413082705e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465913,,,,,,,,,,False,,,,False,MANUAL
4.664,WAIT_FCU,False,-12.999999999941943,-5.999999999995443,0.05399996221987914,-2.1771695606079744e-11,2.3152529202860093e-09,2.7158848730168827e-08,-8.452561507070359e-11,8.502914222282961e-10,4.752536425381006e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463344,,,,,,,,,,False,,,,False,MANUAL
4.764,WAIT_FCU,False,-12.999999999941721,-6.000000000004749,0.05399996221987916,-2.1775701699879088e-11,-2.315252839809768e-09,2.7158858000531083e-08,8.452397384809184e-11,8.502912771488972e-10,5.6297260796990563e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465483,,,,,,,,,,False,,,,False,MANUAL
4.864,WAIT_FCU,False,-12.9999999999415,-5.999999999995443,0.05399996221987914,-2.177169532269487e-11,2.315252920201675e-09,2.7158848730168827e-08,-8.452561497204658e-11,8.502914226757412e-10,4.7521320659281576e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462918,,,,,,,,,,False,,,,False,MANUAL
4.964,WAIT_FCU,False,-12.999999999941277,-6.000000000004749,0.05399996221987916,-2.1775697188530565e-11,-2.3152528437796154e-09,2.7158858000531083e-08,8.452397422005604e-11,8.502912770676021e-10,5.629321720899937e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146505,,,,,,,,,,False,,,,False,MANUAL
5.064,WAIT_FCU,False,-12.999999999941055,-5.999999999995443,0.05399996221987914,-2.177169930226676e-11,2.3152529159435282e-09,2.7158848730168827e-08,-8.452561482043709e-11,8.502914226514634e-10,4.7517277046814395e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462484,,,,,,,,,,False,,,,False,MANUAL
5.164,WAIT_FCU,False,-12.999999999940833,-6.000000000004749,0.05399996221987916,-2.177570121773688e-11,-2.315252839235435e-09,2.7158858000531083e-08,8.45239740608675e-11,8.502912772308286e-10,5.628917359194117e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146462,,,,,,,,,,False,,,,False,MANUAL
5.264,WAIT_FCU,False,-12.999999999940611,-5.999999999995443,0.05399996221987914,-2.1771695476422292e-11,2.315252915491062e-09,2.715884873710772e-08,-8.452561506190709e-11,8.50291422649689e-10,4.751323343852956e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462055,,,,,,,,,,False,,,,False,MANUAL
5.364,WAIT_FCU,False,-12.999999999940389,-6.000000000004749,0.05399996221987916,-2.177570151130714e-11,-2.3152528389157785e-09,2.7158857993425657e-08,8.452397406751911e-11,8.502912770408028e-10,5.6285129971187877e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671464186,,,,,,,,,,False,,,,False,MANUAL
5.464,WAIT_FCU,False,-12.999999999940158,-6.000000000004749,0.05399996221987916,-2.177569866309103e-11,-2.315252836300408e-09,2.715885801440887e-08,8.452397387824233e-11,8.502912771007198e-10,5.628302729056772e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146397,,,,,,,,,,False,,,,False,MANUAL
5.564,WAIT_FCU,False,-12.999999999939945,-6.000000000004749,0.05399996221987916,-2.1775699005872307e-11,-2.3152528428865424e-09,2.7158858000531083e-08,8.452397438197472e-11,8.50291276839661e-10,5.628108635210162e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463763,,,,,,,,,,False,,,,False,MANUAL
5.664,WAIT_FCU,False,-12.999999999939714,-6.000000000004749,0.05399996221987916,-2.1775699991538418e-11,-2.3152528394666336e-09,2.715885799359219e-08,8.452397396802048e-11,8.502912771411956e-10,5.6278983676991626e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463536,,,,,,,,,,False,,,,False,MANUAL
5.764,WAIT_FCU,False,-12.9999999999395,-6.000000000004749,0.05399996221987916,-2.1775700571951563e-11,-2.315252839937462e-09,2.7158858000697617e-08,8.452397406315235e-11,8.502912773392797e-10,5.627704275221132e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146333,,,,,,,,,,False,,,,False,MANUAL
5.864,TAKEOFF,False,-12.999999999939279,-5.999999999995443,0.05399996221987914,-2.1771697800870938e-11,2.3152529194127465e-09,2.7158848730168827e-08,-8.452561509884525e-11,8.502914226252485e-10,4.7501102592506967e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146077,0.007412545848637819,0.0005171205848455429,-0.012981593608856201,0.0006927238428033888,0.0015350407920777798,-0.03919784352183342,,,,False,,,,False,MANUAL
5.964,TAKEOFF,False,-12.999999999939057,-6.000000000004749,0.05399996221987916,-2.1775700925436936e-11,-2.315252840393871e-09,2.7158858000531083e-08,8.45239738146843e-11,8.502912770552184e-10,5.627299913511263e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.7697286714629,0.007545196916908026,0.0005864035920239985,-0.016718685626983643,0.0006959731690585613,0.0011962054995819926,-0.038281023502349854,,,,False,,,,False,MANUAL
6.064,TAKEOFF,False,-12.999999999938835,-5.999999999995443,0.05399996221987914,-2.177169783531578e-11,2.315252919384502e-09,2.7158848730168827e-08,-8.45256150453303e-11,8.50291422641164e-10,4.749705898231311e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671460335,0.006806942634284496,-0.00031569518614560366,-0.018367717042565346,0.0007943456876091659,-0.0004302418965380639,-0.034161876887083054,,,,False,,,,False,MANUAL
6.164,TAKEOFF,False,-12.999999999938613,-6.000000000004749,0.05399996221987916,-2.177570198855068e-11,-2.3152528383601302e-09,2.7158858000531083e-08,8.452397400072826e-11,8.502912772144693e-10,5.626895553835859e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146247,0.005731705576181412,-0.0021501993760466576,-0.01874544657766819,0.00025258056120947003,-0.003313204040750861,-0.028752373531460762,,,,False,,,,False,MANUAL
6.264,TAKEOFF,False,-12.99999999993839,-5.999999999995443,0.05399996221987914,-2.1771697609295866e-11,2.3152529147747824e-09,2.715884874421315e-08,-8.452561532325947e-11,8.502914226608441e-10,4.749301538236706e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867145991,0.0049014706164598465,-0.003920947667211294,-0.019036268815398216,-0.0015044721076264977,-0.005752335302531719,-0.025175396353006363,,,,False,,,,False,MANUAL
6.364,TAKEOFF,False,-12.99999999993816,-5.999999999995443,0.05399996221987914,-2.177169892591883e-11,2.3152529202623056e-09,2.7158848730168827e-08,-8.452561500541622e-11,8.502914225283217e-10,4.749091270292156e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671459685,0.004137706011533737,-0.005730781704187393,-0.01952989213168621,-0.0022681611590087414,-0.006758834235370159,-0.023003021255135536,,,,False,,,,False,MANUAL
