t,phase,tag_visible,uav_x_gt,uav_y_gt,uav_z_gt,uav_vx_gt,uav_vy_gt,uav_vz_gt,uav_roll_gt,uav_pitch_gt,uav_yaw_gt,vehicle_x_gt,vehicle_y_gt,vehicle_z_gt,vehicle_vx_gt,vehicle_vy_gt,vehicle_vz_gt,vehicle_speed_gt,vehicle_yaw_gt,horizontal_error_gt,uav_x_mavros,uav_y_mavros,uav_z_mavros,uav_vx_mavros,uav_vy_mavros,uav_vz_mavros,tag_x_map_visual,tag_y_map_visual,tag_error_visual,yolo_detected,yolo_confidence,yolo_center_x,yolo_center_y,armed,flight_mode
2.152,WAIT_FCU,False,-12.999999999947956,-6.000000000004749,0.05399996221987916,-2.1775699798064007e-11,-2.3152528424053247e-09,2.7158858000697617e-08,8.452397410506364e-11,8.502912770088047e-10,5.6354033010929864e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671471512,,,,,,,,,,False,,,,False,CMODE(65536)
2.252,WAIT_FCU,False,-12.999999999947725,-6.000000000004749,0.05399996221987916,-2.1775700219391295e-11,-2.315252839007855e-09,2.7158858000531083e-08,8.452397398733901e-11,8.502912770740939e-10,5.635193033940759e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671471288,,,,,,,,,,False,,,,False,CMODE(65536)
2.352,WAIT_FCU,False,-12.999999999947512,-6.000000000004749,0.05399996221987916,-2.1775701676242402e-11,-2.315252839592327e-09,2.7158858000531083e-08,8.45239739364379e-11,8.502912770901767e-10,5.6349989407066846e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671471082,,,,,,,,,,False,,,,False,CMODE(65536)
2.452,WAIT_FCU,False,-12.999999999947281,-6.000000000004749,0.05399996221987916,-2.1775701024119053e-11,-2.315252838560999e-09,2.7158858000697617e-08,8.452397382998405e-11,8.502912772576699e-10,5.6347886732827405e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671470855,,,,,,,,,,False,,,,False,CMODE(65536)
2.552,WAIT_FCU,False,-12.99999999994706,-5.999999999995443,0.05399996221987914,-2.177169546810855e-11,2.315252919369237e-09,2.7158848730168827e-08,-8.452561484660834e-11,8.502914226248202e-10,4.757194658451555e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671468293,,,,,,,,,,False,,,,False,CMODE(65536)
2.652,WAIT_FCU,False,-12.999999999946846,-5.999999999995443,0.05399996221987914,-2.1771697369111406e-11,2.3152529159101333e-09,2.715884874421315e-08,-8.452561510901709e-11,8.502914227155808e-10,4.7570005672607084e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146809,,,,,,,,,,False,,,,False,MANUAL
2.752,WAIT_FCU,False,-12.999999999946624,-6.000000000004749,0.05399996221987916,-2.1775701079291602e-11,-2.3152528407071808e-09,2.7158858000531083e-08,8.45239739764503e-11,8.502912772568848e-10,5.6341902207090794e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671470226,,,,,,,,,,False,,,,False,MANUAL
2.852,WAIT_FCU,False,-12.999999999946402,-5.999999999995443,0.05399996221987914,-2.177169665137892e-11,2.315252918552077e-09,2.7158848730168827e-08,-8.452561501981598e-11,8.502914226375763e-10,4.756596206491528e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146766,,,,,,,,,,False,,,,False,MANUAL
2.952,WAIT_FCU,False,-12.99999999994618,-6.000000000004749,0.05399996221987916,-2.1775699622452684e-11,-2.315252843201244e-09,2.715885800036455e-08,8.452397391381549e-11,8.502912769095718e-10,5.633785863147477e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671469796,,,,,,,,,,False,,,,False,MANUAL
3.052,WAIT_FCU,False,-12.999999999945958,-5.999999999995443,0.05399996221987914,-2.1771697932165264e-11,2.3152529145913402e-09,2.715884874421315e-08,-8.452561495541322e-11,8.502914226199697e-10,4.7561918493631545e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671467234,,,,,,,,,,False,,,,False,MANUAL
3.152,WAIT_FCU,False,-12.999999999945727,-5.999999999995443,0.05399996221987914,-2.177169847589526e-11,2.315252915635928e-09,2.715884874421315e-08,-8.452561508903927e-11,8.502914226830398e-10,4.755981583159187e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671467004,,,,,,,,,,False,,,,False,MANUAL
3.252,WAIT_FCU,False,-12.999999999945514,-5.999999999995443,0.05399996221987914,-2.1771697939372754e-11,2.3152529197995307e-09,2.7158848730168827e-08,-8.452561488060105e-11,8.502914224733221e-10,4.75578748919944e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.7697286714668,,,,,,,,,,False,,,,False,MANUAL
3.352,WAIT_FCU,False,-12.999999999945292,-6.000000000004749,0.05399996221987916,-2.177570026719419e-11,-2.3152528384011083e-09,2.7158858000531083e-08,8.452397373855882e-11,8.502912771425159e-10,5.6329771431705445e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671468933,,,,,,,,,,False,,,,False,MANUAL
3.452,WAIT_FCU,False,-12.99999999994507,-5.999999999995443,0.05399996221987914,-2.177169808068015e-11,2.315252918305349e-09,2.7158848730168827e-08,-8.452561508863382e-11,8.502914225980158e-10,4.7553831285223964e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146637,,,,,,,,,,False,,,,False,MANUAL
3.552,WAIT_FCU,False,-12.999999999944848,-6.000000000004749,0.05399996221987916,-2.1775698994561717e-11,-2.31525284145306e-09,2.715885800036455e-08,8.452397411156775e-11,8.502912769109197e-10,5.632572782803544e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671468506,,,,,,,,,,False,,,,False,MANUAL
3.652,WAIT_FCU,False,-12.999999999944617,-6.000000000004749,0.05399996221987916,-2.1775699033691877e-11,-2.315252842104697e-09,2.7158858000531083e-08,8.452397411768356e-11,8.502912767988718e-10,5.632362516249659e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671468282,,,,,,,,,,False,,,,False,MANUAL
3.752,WAIT_FCU,False,-12.999999999944395,-5.999999999995443,0.05399996221987914,-2.1771698162402613e-11,2.3152529144272023e-09,2.7158848744046615e-08,-8.452561500384391e-11,8.502914226537309e-10,4.7547685022364696e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465714,,,,,,,,,,False,,,,False,MANUAL
3.852,WAIT_FCU,False,-12.999999999944182,-5.999999999995443,0.05399996221987914,-2.177169518375504e-11,2.3152529197060908e-09,2.7158848730168827e-08,-8.452561491778011e-11,8.502914225183372e-10,4.7545744076169423e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465508,,,,,,,,,,False,,,,False,MANUAL
3.952,WAIT_FCU,False,-12.99999999994396,-6.000000000004749,0.05399996221987916,-2.177569910017468e-11,-2.315252842586126e-09,2.7158858000531083e-08,8.452397404385533e-11,8.502912771467344e-10,5.631764061881819e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671467647,,,,,,,,,,False,,,,False,MANUAL
4.052,WAIT_FCU,False,-12.999999999943729,-6.000000000004749,0.05399996221987916,-2.1775699851621315e-11,-2.315252839339351e-09,2.7158858000531083e-08,8.452397396426915e-11,8.502912772202084e-10,5.631553794896208e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146742,,,,,,,,,,False,,,,False,MANUAL
4.152,WAIT_FCU,False,-12.999999999943507,-5.999999999995443,0.05399996221987914,-2.177169630986361e-11,2.315252915692055e-09,2.715884874421315e-08,-8.452561504576594e-11,8.502914227666361e-10,4.753959779314119e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671464858,,,,,,,,,,False,,,,False,MANUAL
4.252,WAIT_FCU,False,-12.999999999943293,-5.999999999995443,0.05399996221987914,-2.177169653028312e-11,2.315252919740414e-09,2.7158848730168827e-08,-8.452561493611514e-11,8.502914225501598e-10,4.753765686380167e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146465,,,,,,,,,,False,,,,False,MANUAL
4.352,WAIT_FCU,False,-12.999999999943071,-6.000000000004749,0.05399996221987916,-2.1775699012739525e-11,-2.315252841691718e-09,2.715885800036455e-08,8.45239742321997e-11,8.502912769895325e-10,5.630955340550656e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671466783,,,,,,,,,,False,,,,False,MANUAL
4.452,WAIT_FCU,False,-12.99999999994284,-6.000000000004749,0.05399996221987916,-2.177570147341572e-11,-2.3152528407020887e-09,2.7158858000531083e-08,8.452397415635494e-11,8.502912772482735e-10,5.630745072351685e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671466563,,,,,,,,,,False,,,,False,MANUAL
4.552,WAIT_FCU,False,-12.999999999942627,-6.000000000004749,0.05399996221987916,-2.1775699852853817e-11,-2.3152528378131087e-09,2.7158858000697617e-08,8.452397400085142e-11,8.502912772872312e-10,5.630550978692919e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671466353,,,,,,,,,,False,,,,False,MANUAL
4.652,WAIT_FCU,False,-12.999999999942405,-5.999999999995443,0.05399996221987914,-2.1771697878094245e-11,2.3152529176425187e-09,2.7158848723063402e-08,-8.452561510957249e-11,8.502914224898419e-10,4.752956961533387e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463792,,,,,,,,,,False,,,,False,MANUAL
4.752,WAIT_FCU,False,-12.999999999942183,-6.000000000004749,0.05399996221987916,-2.177569847069212e-11,-2.3152528396617415e-09,2.7158858000531083e-08,8.452397397310481e-11,8.502912772320424e-10,5.630146615694675e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465927,,,,,,,,,,False,,,,False,MANUAL
4.852,WAIT_FCU,False,-12.999999999941961,-5.999999999995443,0.05399996221987914,-2.177169784121053e-11,2.3152529208254245e-09,2.7158848730168827e-08,-8.452561505888271e-11,8.502914222834121e-10,4.752552599467373e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463362,,,,,,,,,,False,,,,False,MANUAL
4.952,WAIT_FCU,False,-12.999999999941739,-6.000000000004749,0.05399996221987916,-2.177569796130736e-11,-2.315252837118998e-09,2.715885801440887e-08,8.452397405564417e-11,8.502912770686388e-10,5.6297422538588826e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465497,,,,,,,,,,False,,,,False,MANUAL
5.052,WAIT_FCU,False,-12.999999999941508,-6.000000000004749,0.05399996221987916,-2.1775701331505434e-11,-2.3152528380097167e-09,2.7158858000531083e-08,8.45239741246766e-11,8.502912771331078e-10,5.629531987891522e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465277,,,,,,,,,,False,,,,False,MANUAL
5.152,WAIT_FCU,False,-12.999999999941295,-6.000000000004749,0.05399996221987916,-2.177570075566846e-11,-2.315252840316026e-09,2.7158858000531083e-08,8.452397400296825e-11,8.502912771545398e-10,5.6293378954841875e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146507,,,,,,,,,,False,,,,False,MANUAL
5.252,WAIT_FCU,False,-12.999999999941064,-6.000000000004749,0.05399996221987916,-2.1775699708232312e-11,-2.315252840182435e-09,2.7158858000697617e-08,8.452397404999851e-11,8.502912772300124e-10,5.629127626758481e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671464843,,,,,,,,,,False,,,,False,MANUAL
5.352,WAIT_FCU,False,-12.99999999994085,-6.000000000004749,0.05399996221987916,-2.1775701341281335e-11,-2.3152528394757582e-09,2.7158858000697617e-08,8.452397409940942e-11,8.50291277256218e-10,5.628933533214029e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671464634,,,,,,,,,,False,,,,False,MANUAL
5.452,WAIT_FCU,False,-12.999999999940629,-5.999999999995443,0.05399996221987914,-2.1771697272345262e-11,2.3152529206715086e-09,2.7158848730168827e-08,-8.452561520271848e-11,8.502914225704634e-10,4.751339518150248e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462072,,,,,,,,,,False,,,,False,MANUAL
5.552,WAIT_FCU,False,-12.999999999940407,-6.000000000004749,0.05399996221987916,-2.1775699209019907e-11,-2.3152528398374488e-09,2.7158857993425657e-08,8.45239740364524e-11,8.50291277080996e-10,5.628529171690594e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146421,,,,,,,,,,False,,,,False,MANUAL
5.652,WAIT_FCU,False,-12.999999999940176,-6.000000000004749,0.05399996221987916,-2.1775698574658007e-11,-2.315252841759567e-09,2.7158858000531083e-08,8.452397412214227e-11,8.502912770494642e-10,5.628318903379775e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463984,,,,,,,,,,False,,,,False,MANUAL
5.752,WAIT_FCU,False,-12.999999999939954,-5.999999999995443,0.05399996221987914,-2.177169813567664e-11,2.3152529202551807e-09,2.7158848723063402e-08,-8.45256149816814e-11,8.502914223387269e-10,4.7507248877914896e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671461422,,,,,,,,,,False,,,,False,MANUAL
5.852,WAIT_FCU,False,-12.999999999939732,-6.000000000004749,0.05399996221987916,-2.177570006055925e-11,-2.315252838669265e-09,2.7158858000697617e-08,8.452397392704365e-11,8.502912773361683e-10,5.627914542765517e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463554,,,,,,,,,,False,,,,False,MANUAL
5.952,WAIT_FCU,False,-12.99999999993951,-5.999999999995443,0.05399996221987914,-2.1771697948518454e-11,2.3152529139136866e-09,2.715884874421315e-08,-8.452561500500541e-11,8.502914226934212e-10,4.750320528169235e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146099,,,,,,,,,,False,,,,False,MANUAL
6.052,WAIT_FCU,False,-12.999999999939297,-5.999999999995443,0.05399996221987914,-2.177169511250638e-11,2.3152529199734103e-09,2.7158848730168827e-08,-8.452561484812761e-11,8.502914224591e-10,4.7501264336159133e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671460783,,,,,,,,,,False,,,,False,MANUAL
6.152,WAIT_FCU,False,-12.999999999939066,-5.999999999995443,0.05399996221987914,-2.1771698791698103e-11,2.3152529201678466e-09,2.7158848730168827e-08,-8.452561520721947e-11,8.502914225604659e-10,4.7499161661033113e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146056,,,,,,,,,,False,,,,False,MANUAL
6.252,TAKEOFF,False,-12.999999999938852,-5.999999999995443,0.05399996221987914,-2.1771697345089603e-11,2.3152529144412243e-09,2.7158848723063402e-08,-8.452561498671083e-11,8.502914225833377e-10,4.749722072884176e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671460353,0.0022117304615676403,0.0002724050427787006,0.002808597404509783,-0.019688332453370094,0.0010037829633802176,0.010997291654348373,,,,False,,,,False,MANUAL
6.352,TAKEOFF,False,-12.99999999993863,-6.000000000004749,0.05399996221987916,-2.1775702053153445e-11,-2.3152528391676533e-09,2.7158858000531083e-08,8.452397402515348e-11,8.502912773456777e-10,5.6269117278122483e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146249,-7.822066254448146e-05,0.0003700386150740087,0.0042724693194031715,-0.019859012216329575,0.0014291747938841581,0.010583428665995598,,,,False,,,,False,MANUAL
6.452,TAKEOFF,False,-12.999999999938408,-5.999999999995443,0.05399996221987914,-2.177169888912909e-11,2.3152529199087752e-09,2.7158848730168827e-08,-8.452561528084718e-11,8.502914226009679e-10,4.74931771240971e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671459927,-0.001434331526979804,0.000378786789951846,0.005529341287910938,-0.01967799663543701,0.0003406779724173248,0.010881881229579449,,,,False,,,,False,MANUAL
6.504,TAKEOFF,False,-12.999999999938293,-6.000000000004749,0.05399996221987916,-2.177570073754803e-11,-2.315252838956662e-09,2.7158858000531083e-08,8.452397406289383e-11,8.502912770297561e-10,5.6266044132708046e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462158,-0.0012745423009619117,0.0003376003878656775,0.005838440265506506,-0.01746831275522709,0.0006090347305871546,0.01026700995862484,,,,False,,,,False,MANUAL
6.6,TAKEOFF,False,-12.99999999993808,-6.000000000004749,0.05399996221987916,-2.1775701487641897e-11,-2.3152528390248174e-09,2.7158858000531083e-08,8.452397394586597e-11,8.502912771201251e-10,5.6264103197690655e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671461955,-0.0008733193390071392,0.00027829461032524705,0.006501331925392151,-0.01433701254427433,0.00024631430278532207,0.008785930462181568,,,,False,,,,False,MANUAL
