t,phase,tag_visible,uav_x_gt,uav_y_gt,uav_z_gt,uav_vx_gt,uav_vy_gt,uav_vz_gt,uav_roll_gt,uav_pitch_gt,uav_yaw_gt,vehicle_x_gt,vehicle_y_gt,vehicle_z_gt,vehicle_vx_gt,vehicle_vy_gt,vehicle_vz_gt,vehicle_speed_gt,vehicle_yaw_gt,horizontal_error_gt,uav_x_mavros,uav_y_mavros,uav_z_mavros,uav_vx_mavros,uav_vy_mavros,uav_vz_mavros,tag_x_map_visual,tag_y_map_visual,tag_error_visual,yolo_detected,yolo_confidence,yolo_center_x,yolo_center_y,armed,flight_mode
1.752,WAIT_FCU,False,-12.9999999999484,-6.000000000004749,0.05399996221987916,-2.17757010444513e-11,-2.315252837677423e-09,2.7158858000697617e-08,8.452397395842217e-11,8.502912770673152e-10,5.6358076584785686e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671471945,,,,,,,,,,False,,,,False,CMODE(65536)
1.8519999999999999,WAIT_FCU,False,-12.99999999994817,-6.000000000004749,0.05399996221987916,-2.1775699080040222e-11,-2.31525283876741e-09,2.7158858000531083e-08,8.452397384929841e-11,8.50291277156098e-10,5.635597393431394e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671471718,,,,,,,,,,False,,,,False,CMODE(65536)
1.952,WAIT_FCU,False,-12.999999999947956,-6.000000000004749,0.05399996221987916,-2.1775699798064007e-11,-2.3152528424053247e-09,2.7158858000697617e-08,8.452397410506364e-11,8.502912770088047e-10,5.6354033010929864e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671471512,,,,,,,,,,False,,,,False,CMODE(65536)
2.052,WAIT_FCU,False,-12.999999999947734,-5.999999999995443,0.05399996221987914,-2.177169774950385e-11,2.3152529192225044e-09,2.7158848730168827e-08,-8.452561500231759e-11,8.502914225351625e-10,4.757809286496398e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671468947,,,,,,,,,,False,,,,False,CMODE(65536)
2.152,WAIT_FCU,False,-12.999999999947503,-5.999999999995443,0.05399996221987914,-2.1771695851749895e-11,2.315252920329717e-09,2.7158848730168827e-08,-8.452561518902771e-11,8.502914225668528e-10,4.757599018550352e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671468723,,,,,,,,,,False,,,,False,CMODE(65536)
2.252,WAIT_FCU,False,-12.999999999947281,-6.000000000004749,0.05399996221987916,-2.1775701024119053e-11,-2.315252838560999e-09,2.7158858000697617e-08,8.452397382998405e-11,8.502912772576699e-10,5.6347886732827405e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671470855,,,,,,,,,,False,,,,False,CMODE(65536)
2.352,WAIT_FCU,False,-12.99999999994706,-5.999999999995443,0.05399996221987914,-2.177169546810855e-11,2.315252919369237e-09,2.7158848730168827e-08,-8.452561484660834e-11,8.502914226248202e-10,4.757194658451555e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671468293,,,,,,,,,,False,,,,False,CMODE(65536)
2.452,WAIT_FCU,False,-12.999999999946846,-5.999999999995443,0.05399996221987914,-2.1771697369111406e-11,2.3152529159101333e-09,2.715884874421315e-08,-8.452561510901709e-11,8.502914227155808e-10,4.7570005672607084e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146809,,,,,,,,,,False,,,,False,MANUAL
2.552,WAIT_FCU,False,-12.999999999946624,-6.000000000004749,0.05399996221987916,-2.1775701079291602e-11,-2.3152528407071808e-09,2.7158858000531083e-08,8.45239739764503e-11,8.502912772568848e-10,5.6341902207090794e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671470226,,,,,,,,,,False,,,,False,MANUAL
2.652,WAIT_FCU,False,-12.999999999946393,-6.000000000004749,0.05399996221987916,-2.17757010493042e-11,-2.3152528404353452e-09,2.7158858000531083e-08,8.452397402103916e-11,8.502912771238419e-10,5.6339799540819485e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867147,,,,,,,,,,False,,,,False,MANUAL
2.752,WAIT_FCU,False,-12.999999999946171,-5.999999999995443,0.05399996221987914,-2.177169778475437e-11,2.315252913185786e-09,2.715884874421315e-08,-8.452561490541199e-11,8.502914225669859e-10,4.756385941527925e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671467437,,,,,,,,,,False,,,,False,MANUAL
2.852,WAIT_FCU,False,-12.999999999945958,-5.999999999995443,0.05399996221987914,-2.1771697932165264e-11,2.3152529145913402e-09,2.715884874421315e-08,-8.452561495541322e-11,8.502914226199697e-10,4.7561918493631545e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671467234,,,,,,,,,,False,,,,False,MANUAL
2.952,WAIT_FCU,False,-12.999999999945727,-5.999999999995443,0.05399996221987914,-2.177169847589526e-11,2.315252915635928e-09,2.715884874421315e-08,-8.452561508903927e-11,8.502914226830398e-10,4.755981583159187e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671467004,,,,,,,,,,False,,,,False,MANUAL
3.004,WAIT_FCU,False,-12.99999999994562,-5.999999999995443,0.05399996221987914,-2.1771697218654636e-11,2.315252920356155e-09,2.7158848730168827e-08,-8.452561531036207e-11,8.502914226588973e-10,4.755884536222178e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671466904,,,,,,,,,,False,,,,False,MANUAL
3.1,WAIT_FCU,False,-12.999999999945407,-5.999999999995443,0.05399996221987914,-2.177170086295066e-11,2.3152529191414486e-09,2.7158848730168827e-08,-8.45256152200424e-11,8.502914225537267e-10,4.7556904424103825e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671466694,,,,,,,,,,False,,,,False,MANUAL
3.152,WAIT_FCU,False,-12.999999999945292,-6.000000000004749,0.05399996221987916,-2.177570026719419e-11,-2.3152528384011083e-09,2.7158858000531083e-08,8.452397373855882e-11,8.502912771425159e-10,5.6329771431705445e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671468933,,,,,,,,,,False,,,,False,MANUAL
3.252,WAIT_FCU,False,-12.99999999994507,-5.999999999995443,0.05399996221987914,-2.177169808068015e-11,2.315252918305349e-09,2.7158848730168827e-08,-8.452561508863382e-11,8.502914225980158e-10,4.7553831285223964e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146637,,,,,,,,,,False,,,,False,MANUAL
3.352,WAIT_FCU,False,-12.999999999944848,-6.000000000004749,0.05399996221987916,-2.1775698994561717e-11,-2.31525284145306e-09,2.715885800036455e-08,8.452397411156775e-11,8.502912769109197e-10,5.632572782803544e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671468506,,,,,,,,,,False,,,,False,MANUAL
3.452,WAIT_FCU,False,-12.999999999944626,-5.999999999995443,0.05399996221987914,-2.1771695466491714e-11,2.315252918830446e-09,2.7158848730002296e-08,-8.452561514589933e-11,8.502914223695241e-10,4.754978768550812e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465938,,,,,,,,,,False,,,,False,MANUAL
3.552,WAIT_FCU,False,-12.999999999944404,-6.000000000004749,0.05399996221987916,-2.1775701496046362e-11,-2.315252839468384e-09,2.7158858000531083e-08,8.452397387710524e-11,8.502912770117895e-10,5.6321684240950703e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146807,,,,,,,,,,False,,,,False,MANUAL
3.652,WAIT_FCU,False,-12.999999999944182,-5.999999999995443,0.05399996221987914,-2.177169518375504e-11,2.3152529197060908e-09,2.7158848730168827e-08,-8.452561491778011e-11,8.502914225183372e-10,4.7545744076169423e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465508,,,,,,,,,,False,,,,False,MANUAL
3.752,WAIT_FCU,False,-12.99999999994396,-6.000000000004749,0.05399996221987916,-2.177569910017468e-11,-2.315252842586126e-09,2.7158858000531083e-08,8.452397404385533e-11,8.502912771467344e-10,5.631764061881819e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671467647,,,,,,,,,,False,,,,False,MANUAL
3.852,WAIT_FCU,False,-12.999999999943737,-5.999999999995443,0.05399996221987914,-2.17716959581132e-11,2.3152529186473786e-09,2.7158848730168827e-08,-8.452561506509472e-11,8.502914226444542e-10,4.754170047372015e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146508,,,,,,,,,,False,,,,False,MANUAL
3.952,WAIT_FCU,False,-12.999999999943507,-5.999999999995443,0.05399996221987914,-2.177169630986361e-11,2.315252915692055e-09,2.715884874421315e-08,-8.452561504576594e-11,8.502914227666361e-10,4.753959779314119e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671464858,,,,,,,,,,False,,,,False,MANUAL
4.052,WAIT_FCU,False,-12.999999999943293,-5.999999999995443,0.05399996221987914,-2.177169653028312e-11,2.315252919740414e-09,2.7158848730168827e-08,-8.452561493611514e-11,8.502914225501598e-10,4.753765686380167e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146465,,,,,,,,,,False,,,,False,MANUAL
4.152,WAIT_FCU,False,-12.999999999943062,-5.999999999995443,0.05399996221987914,-2.177169842218669e-11,2.3152529189699306e-09,2.7158848730168827e-08,-8.45256148797763e-11,8.502914224224042e-10,4.753555418514793e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671464428,,,,,,,,,,False,,,,False,MANUAL
4.252,WAIT_FCU,False,-12.99999999994285,-5.999999999995443,0.05399996221987914,-2.1771699685290365e-11,2.3152529168818364e-09,2.7158848730168827e-08,-8.45256149065668e-11,8.502914227668365e-10,4.7533613246994855e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671464218,,,,,,,,,,False,,,,False,MANUAL
4.352,WAIT_FCU,False,-12.999999999942627,-6.000000000004749,0.05399996221987916,-2.1775699852853817e-11,-2.3152528378131087e-09,2.7158858000697617e-08,8.452397400085142e-11,8.502912772872312e-10,5.630550978692919e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671466353,,,,,,,,,,False,,,,False,MANUAL
4.452,WAIT_FCU,False,-12.999999999942396,-6.000000000004749,0.05399996221987916,-2.1775699253932315e-11,-2.315252842104796e-09,2.715885800036455e-08,8.452397413073532e-11,8.502912770008834e-10,5.630340709243821e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671466133,,,,,,,,,,False,,,,False,MANUAL
4.552,WAIT_FCU,False,-12.999999999942183,-6.000000000004749,0.05399996221987916,-2.177569847069212e-11,-2.3152528396617415e-09,2.7158858000531083e-08,8.452397397310481e-11,8.502912772320424e-10,5.630146615694675e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671465927,,,,,,,,,,False,,,,False,MANUAL
4.652,WAIT_FCU,False,-12.999999999941961,-5.999999999995443,0.05399996221987914,-2.177169784121053e-11,2.3152529208254245e-09,2.7158848730168827e-08,-8.452561505888271e-11,8.502914222834121e-10,4.752552599467373e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463362,,,,,,,,,,False,,,,False,MANUAL
4.752,WAIT_FCU,False,-12.99999999994173,-5.999999999995443,0.05399996221987914,-2.1771697321346737e-11,2.31525292035356e-09,2.7158848730168827e-08,-8.4525615192502e-11,8.50291422699357e-10,4.752342332265759e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463138,,,,,,,,,,False,,,,False,MANUAL
4.852,WAIT_FCU,False,-12.999999999941517,-5.999999999995443,0.05399996221987914,-2.1771696236076784e-11,2.315252916081038e-09,2.7158848723063402e-08,-8.452561489196394e-11,8.502914228518755e-10,4.7521482401401024e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462936,,,,,,,,,,False,,,,False,MANUAL
4.952,WAIT_FCU,False,-12.999999999941286,-5.999999999995443,0.05399996221987914,-2.1771699323209058e-11,2.3152529200473454e-09,2.7158848730168827e-08,-8.452561512362916e-11,8.502914225282901e-10,4.75193797338626e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462712,,,,,,,,,,False,,,,False,MANUAL
5.052,WAIT_FCU,False,-12.999999999941073,-5.999999999995443,0.05399996221987914,-2.1771697810979666e-11,2.3152529173032514e-09,2.7158848730168827e-08,-8.452561502929252e-11,8.502914225864544e-10,4.7517438796329067e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462502,,,,,,,,,,False,,,,False,MANUAL
5.152,WAIT_FCU,False,-12.99999999994085,-6.000000000004749,0.05399996221987916,-2.1775701341281335e-11,-2.3152528394757582e-09,2.7158858000697617e-08,8.452397409940942e-11,8.50291277256218e-10,5.628933533214029e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671464634,,,,,,,,,,False,,,,False,MANUAL
5.252,WAIT_FCU,False,-12.999999999940629,-5.999999999995443,0.05399996221987914,-2.1771697272345262e-11,2.3152529206715086e-09,2.7158848730168827e-08,-8.452561520271848e-11,8.502914225704634e-10,4.751339518150248e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462072,,,,,,,,,,False,,,,False,MANUAL
5.352,WAIT_FCU,False,-12.999999999940407,-6.000000000004749,0.05399996221987916,-2.1775699209019907e-11,-2.3152528398374488e-09,2.7158857993425657e-08,8.45239740364524e-11,8.50291277080996e-10,5.628529171690594e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146421,,,,,,,,,,False,,,,False,MANUAL
5.452,WAIT_FCU,False,-12.999999999940185,-5.999999999995443,0.05399996221987914,-2.1771696329161018e-11,2.315252919845714e-09,2.7158848730168827e-08,-8.45256150639724e-11,8.502914225286075e-10,4.7509351557583146e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671461646,,,,,,,,,,False,,,,False,MANUAL
5.552,WAIT_FCU,False,-12.999999999939963,-6.000000000004749,0.05399996221987916,-2.1775699084278082e-11,-2.3152528420974336e-09,2.715885800036455e-08,8.452397418308304e-11,8.502912769104896e-10,5.628124809770466e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463778,,,,,,,,,,False,,,,False,MANUAL
5.652,WAIT_FCU,False,-12.999999999939732,-6.000000000004749,0.05399996221987916,-2.177570006055925e-11,-2.315252838669265e-09,2.7158858000697617e-08,8.452397392704365e-11,8.502912773361683e-10,5.627914542765517e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671463554,,,,,,,,,,False,,,,False,MANUAL
5.752,WAIT_FCU,False,-12.99999999993951,-5.999999999995443,0.05399996221987914,-2.1771697948518454e-11,2.3152529139136866e-09,2.715884874421315e-08,-8.452561500500541e-11,8.502914226934212e-10,4.750320528169235e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146099,,,,,,,,,,False,,,,False,MANUAL
5.852,TAKEOFF,False,-12.999999999939288,-6.000000000004749,0.05399996221987916,-2.1775699176531823e-11,-2.315252836190579e-09,2.7158858007469977e-08,8.452397406636905e-11,8.502912771967118e-10,5.627510180979966e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146312,0.0016176572535187006,0.0005090131890028715,0.0031515059527009726,-0.019611140713095665,0.0016872660489752889,0.0006941808387637138,,,,False,,,,False,MANUAL
5.952,TAKEOFF,False,-12.999999999939075,-6.000000000004749,0.05399996221987916,-2.1775700863891063e-11,-2.3152528408563156e-09,2.7158858000531083e-08,8.452397403303046e-11,8.502912771627567e-10,5.627316088113352e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671462914,-0.0005787272239103913,0.0005806536646559834,0.0036673713475465775,-0.01945194974541664,0.0010166930733248591,0.0015771035104990005,,,,False,,,,False,MANUAL
6.052,TAKEOFF,False,-12.999999999938852,-5.999999999995443,0.05399996221987914,-2.1771697345089603e-11,2.3152529144412243e-09,2.7158848723063402e-08,-8.452561498671083e-11,8.502914225833377e-10,4.749722072884176e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671460353,-0.0017708436353132129,0.0006112445844337344,0.003336918307468295,-0.017603347077965736,0.0017552532954141498,-9.256743942387402e-05,,,,False,,,,False,MANUAL
6.152,TAKEOFF,False,-12.99999999993863,-6.000000000004749,0.05399996221987916,-2.1775702053153445e-11,-2.3152528391676533e-09,2.7158858000531083e-08,8.452397402515348e-11,8.502912773456777e-10,5.6269117278122483e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.76972867146249,-0.0020334485452622175,0.0006348513998091221,0.0014143583830446005,-0.01483340747654438,0.0017157912952825427,-0.004057450219988823,,,,False,,,,False,MANUAL
6.252,TAKEOFF,False,-12.999999999938408,-5.999999999995443,0.05399996221987914,-2.177169888912909e-11,2.3152529199087752e-09,2.7158848730168827e-08,-8.452561528084718e-11,8.502914226009679e-10,4.74931771240971e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671459927,-0.0022064836230129004,0.0005781290237791836,-0.0008982954313978553,-0.014398935250937939,0.0007138876826502383,-0.006087630055844784,,,,False,,,,False,MANUAL
6.356,TAKEOFF,False,-12.999999999938177,-5.999999999995443,0.05399996221987914,-2.1771694631752806e-11,2.315252920101969e-09,2.7158848730168827e-08,-8.452561489505386e-11,8.502914227212422e-10,4.7491074446820804e-14,10.000000003626253,7.924202100084607e-08,0.04992755344959976,0.0,0.0,0.0,0.0,-2.4940650090687922e-08,23.769728671459703,-0.0023006016854196787,0.0004981961683370173,-0.0036567652132362127,-0.012812764383852482,0.0012524147750809789,-0.008281503804028034,,,,False,,,,False,MANUAL
